Tools	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 2: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 1: NDI 8700449  s/n:3532DC02	1028402632	1	OK	0.8767198	-0.21445	-0.3911171	-0.1800029	-137.939	202.172	-1107.357	0.2604817	4	OK	-138.008	202.192	-1107.597	OK	-132.773	257.033	-1100.782	OK	-192.083	248.211	-1053.955	OK	-176.47	190.694	-1077.532	Port 2: NDI 8700339  s/n:34801403	1028402632	1	OK	0.7955387	0.4608152	-0.373246	-0.1243175	-104.455	-39.666	-1195.536	0.1691955	4	OK	-104.482	-39.546	-1195.663	OK	-137.659	-50.478	-1159.581	OK	-166.918	-95.946	-1169.432	OK	-126.522	-89.787	-1220.182
2	Port 1: NDI 8700449  s/n:3532DC02	1028402635	1	OK	0.8778915	-0.2106264	-0.3911245	-0.1787863	-135.751	203.29	-1108.251	0.2538691	4	OK	-135.818	203.308	-1108.484	OK	-130.889	258.136	-1101.34	OK	-190.149	248.692	-1054.553	OK	-174.216	191.418	-1078.505	Port 2: NDI 8700339  s/n:34801403	1028402635	1	OK	0.8001187	0.4489089	-0.3750032	-0.1329042	-104.247	-38.638	-1195.305	0.1754156	4	OK	-104.276	-38.526	-1195.434	OK	-137.275	-48.057	-1158.781	OK	-167.673	-92.998	-1167.518	OK	-127.734	-88.654	-1218.852
2	Port 1: NDI 8700449  s/n:3532DC02	1028402638	1	OK	0.87897	-0.2054629	-0.3917829	-0.1780528	-133.744	203.855	-1109.595	0.2624813	4	OK	-133.818	203.881	-1109.838	OK	-129.218	258.668	-1102.191	OK	-188.511	248.461	-1055.616	OK	-172.191	191.484	-1080.013	Port 2: NDI 8700339  s/n:34801403	1028402638	1	OK	0.8034721	0.4379481	-0.3781585	-0.1401078	-104.444	-37.636	-1195.546	0.1579437	4	OK	-104.467	-37.532	-1195.663	OK	-137.416	-45.76	-1158.687	OK	-168.825	-90.158	-1166.459	OK	-129.181	-87.482	-1218.118
2	Port 1: NDI 8700449  s/n:3532DC02	1028402641	1	OK	0.8801975	-0.2014433	-0.3910448	-0.1782047	-131.998	204.522	-1110.368	0.2727949	4	OK	-132.074	204.548	-1110.616	OK	-127.644	259.283	-1102.517	OK	-186.849	248.538	-1056.004	OK	-170.378	191.803	-1080.854	Port 2: NDI 8700339  s/n:34801403	1028402641	1	OK	0.8061584	0.4276487	-0.3813662	-0.1475977	-104.521	-36.829	-1195.974	0.1718045	4	OK	-104.544	-36.725	-1196.12	OK	-137.418	-43.705	-1158.769	OK	-169.85	-87.515	-1165.77	OK	-130.484	-86.434	-1217.665
2	Port 1: NDI 8700449  s/n:3532DC02	1028402644	1	OK	0.8817838	-0.1948857	-0.3912544	-0.1771917	-129.973	204.403	-1111.664	0.2616681	4	OK	-130.047	204.427	-1111.897	OK	-126.041	259.107	-1103.201	OK	-185.209	247.379	-1056.859	OK	-168.288	191.067	-1082.351	Port 2: NDI 8700339  s/n:34801403	1028402644	1	OK	0.8090525	0.4177203	-0.3833626	-0.1548448	-104.663	-36.004	-1196.4	0.1600077	4	OK	-104.683	-35.902	-1196.522	OK	-137.388	-41.725	-1158.881	OK	-170.744	-84.947	-1164.958	OK	-131.79	-85.358	-1217.224
2	Port 1: NDI 8700449  s/n:3532DC02	1028402647	1	OK	0.8828838	-0.190929	-0.3907377	-0.177162	-128.456	204.894	-1112.127	0.2562316	4	OK	-128.529	204.924	-1112.349	OK	-124.703	259.549	-1103.258	OK	-183.807	247.265	-1056.978	OK	-166.723	191.206	-1082.906	Port 2: NDI 8700339  s/n:34801403	1028402647	1	OK	0.8116029	0.4076917	-0.3854662	-0.1628004	-104.854	-35.17	-1196.874	0.1734849	4	OK	-104.872	-35.072	-1196.993	OK	-137.386	-39.682	-1158.99	OK	-171.701	-82.262	-1164.248	OK	-133.201	-84.213	-1216.876
2	Port 1: NDI 8700449  s/n:3532DC02	1028402650	1	OK	0.8852242	-0.1839397	-0.3893864	-0.1758479	-126.41	204.693	-1113.082	0.2740369	4	OK	-126.479	204.729	-1113.33	OK	-123.08	259.252	-1103.511	OK	-181.978	245.914	-1057.289	OK	-164.497	190.327	-1083.931	Port 2: NDI 8700339  s/n:34801403	1028402650	1	OK	0.8147381	0.3967868	-0.3869557	-0.170374	-105.102	-34.198	-1197.125	0.16396	4	OK	-105.117	-34.104	-1197.257	OK	-137.341	-37.474	-1158.879	OK	-172.592	-79.4	-1163.17	OK	-134.665	-82.904	-1216.082
2	Port 1: NDI 8700449  s/n:3532DC02	1028402653	1	OK	0.8864397	-0.1761636	-0.3900934	-0.1761199	-124.8	204.806	-1114.023	0.2688543	4	OK	-124.876	204.838	-1114.259	OK	-121.848	259.243	-1103.671	OK	-180.798	244.89	-1057.824	OK	-162.875	189.791	-1085.216	Port 2: NDI 8700339  s/n:34801403	1028402653	1	OK	0.8160199	0.3854315	-0.3918113	-0.1789916	-105.714	-32.838	-1197.784	0.1667996	4	OK	-105.729	-32.742	-1197.895	OK	-137.879	-34.701	-1159.378	OK	-174.223	-75.748	-1162.919	OK	-136.623	-81.043	-1215.959
2	Port 1: NDI 8700449  s/n:3532DC02	1028402656	1	OK	0.8879147	-0.1670065	-0.3910608	-0.1754644	-122.685	204.611	-1115.019	0.2596686	4	OK	-122.767	204.651	-1115.232	OK	-120.272	258.903	-1103.802	OK	-179.234	243.28	-1058.394	OK	-160.723	188.788	-1086.607	Port 2: NDI 8700339  s/n:34801403	1028402656	1	OK	0.8179574	0.3728979	-0.3956679	-0.1879887	-106.146	-31.31	-1198.081	0.166242	4	OK	-106.151	-31.218	-1198.193	OK	-138.091	-31.693	-1159.458	OK	-175.545	-71.798	-1162.059	OK	-138.446	-78.945	-1215.274
2	Port 1: NDI 8700449  s/n:3532DC02	1028402659	1	OK	0.8885694	-0.1590453	-0.3930843	-0.1750249	-121.23	204.917	-1115.352	0.2641906	4	OK	-121.311	204.955	-1115.571	OK	-119.317	259.07	-1103.394	OK	-178.406	242.387	-1058.547	OK	-159.296	188.419	-1087.372	Port 2: NDI 8700339  s/n:34801403	1028402659	1	OK	0.8204071	0.3588758	-0.3987571	-0.197821	-106.209	-29.582	-1198.126	0.1691082	4	OK	-106.223	-29.497	-1198.241	OK	-137.773	-28.352	-1159.199	OK	-176.374	-67.405	-1160.736	OK	-140.015	-76.577	-1214.147
2	Port 1: NDI 8700449  s/n:3532DC02	1028402662	1	OK	0.8904522	-0.1506419	-0.3923683	-0.1744965	-118.94	204.767	-1115.651	0.2626763	4	OK	-119.02	204.809	-1115.861	OK	-117.462	258.743	-1102.866	OK	-176.404	240.896	-1058.284	OK	-156.877	187.544	-1087.933	Port 2: NDI 8700339  s/n:34801403	1028402662	1	OK	0.821849	0.3459729	-0.4025157	-0.2069978	-106.959	-27.77	-1197.589	0.1664899	4	OK	-106.968	-27.688	-1197.707	OK	-138.209	-25.036	-1158.488	OK	-177.876	-63.037	-1159.13	OK	-142.152	-74.067	-1212.613
2	Port 1: NDI 8700449  s/n:3532DC02	1028402665	1	OK	0.891593	-0.1441527	-0.3922649	-0.1743849	-116.922	204.903	-1115.755	0.264601	4	OK	-117.004	204.948	-1115.968	OK	-115.761	258.732	-1102.328	OK	-174.654	240.021	-1058.035	OK	-154.793	187.137	-1088.283	Port 2: NDI 8700339  s/n:34801403	1028402665	1	OK	0.8231247	0.3320242	-0.4068641	-0.2160725	-107.609	-25.912	-1197.025	0.1613679	4	OK	-107.613	-25.832	-1197.138	OK	-138.525	-21.576	-1157.818	OK	-179.266	-58.427	-1157.515	OK	-144.202	-71.441	-1210.995
2	Port 1: NDI 8700449  s/n:3532DC02	1028402668	1	OK	0.892048	-0.1365008	-0.3941296	-0.174011	-114.928	204.702	-1116.268	0.2630239	4	OK	-115.002	204.737	-1116.478	OK	-114.254	258.36	-1102.142	OK	-173.23	238.662	-1058.419	OK	-152.813	186.311	-1089.251	Port 2: NDI 8700339  s/n:34801403	1028402668	1	OK	0.8255335	0.3169383	-0.4083604	-0.226465	-107.544	-24.2	-1196.344	0.1815079	4	OK	-107.546	-24.125	-1196.482	OK	-137.811	-18.224	-1156.8	OK	-179.594	-53.847	-1155.33	OK	-145.626	-68.895	-1209.005
2	Port 1: NDI 8700449  s/n:3532DC02	1028402671	1	OK	0.8936486	-0.1274399	-0.3941891	-0.1725288	-112.248	203.777	-1117.326	0.2719636	4	OK	-112.33	203.817	-1117.538	OK	-112.155	257.214	-1102.366	OK	-170.978	236.237	-1059.071	OK	-149.979	184.576	-1090.653	Port 2: NDI 8700339  s/n:34801403	1028402671	1	OK	0.8274503	0.3003786	-0.4109977	-0.2370223	-107.379	-22.548	-1196.101	0.1751352	4	OK	-107.377	-22.482	-1196.231	OK	-136.974	-14.783	-1156.38	OK	-179.854	-49.024	-1153.651	OK	-146.994	-66.251	-1207.39
2	Port 1: NDI 8700449  s/n:3532DC02	1028402674	1	OK	0.8940167	-0.1195697	-0.3962243	-0.1715914	-110.136	202.949	-1118.617	0.2727529	4	OK	-110.22	202.997	-1118.827	OK	-110.585	256.186	-1102.98	OK	-169.476	234.165	-1060.303	OK	-147.851	183.091	-1092.413	Port 2: NDI 8700339  s/n:34801403	1028402674	1	OK	0.8295631	0.2844626	-0.4123488	-0.2467277	-107.229	-21.005	-1195.674	0.1716472	4	OK	-107.225	-20.94	-1195.808	OK	-136.063	-11.591	-1155.754	OK	-179.871	-44.507	-1151.788	OK	-148.235	-63.75	-1205.558
2	Port 1: NDI 8700449  s/n:3532DC02	1028402677	1	OK	0.8953783	-0.1146309	-0.3946523	-0.1714846	-107.826	202.286	-1119.415	0.2739568	4	OK	-107.912	202.337	-1119.63	OK	-108.455	255.376	-1103.266	OK	-167.169	232.684	-1060.676	OK	-145.404	182.015	-1093.309	Port 2: NDI 8700339  s/n:34801403	1028402677	1	OK	0.8304169	0.2706849	-0.4146456	-0.2553557	-107.815	-19.623	-1195.11	0.1797805	4	OK	-107.808	-19.564	-1195.264	OK	-136.038	-8.751	-1155.097	OK	-180.665	-40.423	-1150.225	OK	-150.024	-61.427	-1203.896
2	Port 1: NDI 8700449  s/n:3532DC02	1028402680	1	OK	0.8970182	-0.1089245	-0.392528	-0.17151	-105.428	201.482	-1120.414	0.2893046	4	OK	-105.515	201.532	-1120.645	OK	-106.256	254.374	-1103.644	OK	-164.716	230.951	-1061.161	OK	-142.825	180.746	-1094.415	Port 2: NDI 8700339  s/n:34801403	1028402680	1	OK	0.8310897	0.2569325	-0.4168677	-0.2636228	-108.795	-18.156	-1194.453	0.1626976	4	OK	-108.79	-18.096	-1194.596	OK	-136.378	-5.869	-1154.431	OK	-181.763	-36.276	-1148.63	OK	-152.156	-58.977	-1202.136
2	Port 1: NDI 8700449  s/n:3532DC02	1028402683	1	OK	0.8988566	-0.1036145	-0.3895331	-0.1720023	-103.14	200.74	-1121.172	0.2776581	4	OK	-103.219	200.788	-1121.391	OK	-104.058	253.439	-1103.81	OK	-162.233	229.337	-1061.288	OK	-140.348	179.591	-1095.239	Port 2: NDI 8700339  s/n:34801403	1028402683	1	OK	0.8298549	0.2427269	-0.4221632	-0.2724019	-110.186	-16.364	-1194.089	0.169696	4	OK	-110.179	-16.31	-1194.242	OK	-137.296	-2.519	-1154.232	OK	-183.548	-31.451	-1147.805	OK	-154.762	-56.012	-1200.935
2	Port 1: NDI 8700449  s/n:3532DC02	1028402686	1	OK	0.900062	-0.0963039	-0.3888138	-0.1715746	-100.699	199.827	-1122.527	0.2766307	4	OK	-100.79	199.872	-1122.719	OK	-101.988	252.284	-1104.466	OK	-159.97	227.225	-1062.291	OK	-137.765	178.091	-1096.903	Port 2: NDI 8700339  s/n:34801403	1028402686	1	OK	0.8303199	0.2272735	-0.4235717	-0.2819621	-110.852	-14.321	-1193.693	0.1736394	4	OK	-110.843	-14.275	-1193.839	OK	-137.095	1.056	-1153.815	OK	-184.094	-26.382	-1146.321	OK	-156.64	-52.769	-1199.338
2	Port 1: NDI 8700449  s/n:3532DC02	1028402689	1	OK	0.9005641	-0.0896943	-0.3893767	-0.1712456	-99.02	199.117	-1123.673	0.2795816	4	OK	-99.114	199.16	-1123.866	OK	-100.678	251.36	-1105.006	OK	-158.619	225.468	-1063.3	OK	-136.025	176.855	-1098.41	Port 2: NDI 8700339  s/n:34801403	1028402689	1	OK	0.8306452	0.2118927	-0.4251028	-0.2905471	-110.956	-12.221	-1193.746	0.1641778	4	OK	-110.946	-12.168	-1193.888	OK	-136.339	4.629	-1153.923	OK	-183.993	-21.329	-1145.429	OK	-157.855	-49.468	-1198.163
2	Port 1: NDI 8700449  s/n:3532DC02	1028402692	1	OK	0.9006371	-0.0849902	-0.3905318	-0.1706296	-97.491	198.428	-1124.72	0.2779588	4	OK	-97.581	198.473	-1124.915	OK	-99.474	250.52	-1105.664	OK	-157.434	224.016	-1064.358	OK	-134.476	175.791	-1099.755	Port 2: NDI 8700339  s/n:34801403	1028402692	1	OK	0.8327408	0.1983059	-0.422504	-0.2978387	-110.348	-10.584	-1193.726	0.1740374	4	OK	-110.34	-10.544	-1193.886	OK	-134.68	7.435	-1153.732	OK	-182.718	-17.367	-1144.045	OK	-158.09	-46.881	-1196.757
2	Port 1: NDI 8700449  s/n:3532DC02	1028402695	1	OK	0.9024678	-0.080701	-0.3873482	-0.1702954	-95.166	197.463	-1125.392	0.2917686	4	OK	-95.254	197.515	-1125.613	OK	-97.245	249.372	-1105.851	OK	-154.867	222.275	-1064.472	OK	-131.917	174.451	-1100.395	Port 2: NDI 8700339  s/n:34801403	1028402695	1	OK	0.8341584	0.1865129	-0.420964	-0.303615	-110.004	-9.269	-1193.554	0.1747827	4	OK	-110.004	-9.227	-1193.715	OK	-133.476	9.753	-1153.511	OK	-181.817	-14.021	-1142.858	OK	-158.43	-44.731	-1195.433
2	Port 1: NDI 8700449  s/n:3532DC02	1028402698	1	OK	0.9038298	-0.075825	-0.3852598	-0.1700506	-93.193	196.393	-1126.482	0.2689199	4	OK	-93.276	196.445	-1126.671	OK	-95.435	248.108	-1106.462	OK	-152.805	220.361	-1065.117	OK	-129.769	172.982	-1101.617	Port 2: NDI 8700339  s/n:34801403	1028402698	1	OK	0.8361547	0.1743393	-0.4185019	-0.3087187	-109.629	-8.015	-1193.226	0.1703708	4	OK	-109.635	-7.966	-1193.384	OK	-132.166	11.996	-1153.133	OK	-180.721	-10.803	-1141.42	OK	-158.669	-42.681	-1193.813
2	Port 1: NDI 8700449  s/n:3532DC02	1028402701	1	OK	0.9025237	-0.0718631	-0.3891095	-0.1699426	-92.683	195.623	-1127.843	0.2643209	4	OK	-92.77	195.674	-1128.019	OK	-95.284	247.224	-1107.563	OK	-152.937	219.042	-1066.905	OK	-129.409	171.951	-1103.456	Port 2: NDI 8700339  s/n:34801403	1028402701	1	OK	0.8368708	0.1610286	-0.4193546	-0.312824	-109.642	-6.361	-1193.283	0.1651522	4	OK	-109.65	-6.315	-1193.439	OK	-131.459	14.823	-1153.407	OK	-180.307	-6.863	-1140.817	OK	-159.288	-40.137	-1192.759
2	Port 1: NDI 8700449  s/n:3532DC02	1028402704	1	OK	0.9011917	-0.0668694	-0.3927181	-0.1707468	-92.368	194.835	-1129.331	0.2695501	4	OK	-92.452	194.887	-1129.523	OK	-95.289	246.26	-1108.645	OK	-153.257	217.61	-1068.77	OK	-129.256	170.87	-1105.477	Port 2: NDI 8700339  s/n:34801403	1028402704	1	OK	0.8354535	0.1493009	-0.4240155	-0.316129	-110.372	-4.758	-1192.962	0.1598971	4	OK	-110.377	-4.714	-1193.117	OK	-131.829	17.568	-1153.528	OK	-181.054	-2.994	-1140.551	OK	-160.608	-37.623	-1191.817
2	Port 1: NDI 8700449  s/n:3532DC02	1028402707	1	OK	0.9007219	-0.0633283	-0.3941926	-0.1711778	-92.032	194.356	-1130.317	0.2575612	4	OK	-92.116	194.411	-1130.495	OK	-95.142	245.646	-1109.342	OK	-153.231	216.631	-1069.868	OK	-128.971	170.17	-1106.783	Port 2: NDI 8700339  s/n:34801403	1028402707	1	OK	0.835205	0.1386179	-0.4262163	-0.3186806	-111.141	-3.247	-1192.169	0.151469	4	OK	-111.142	-3.201	-1192.316	OK	-132.138	20.04	-1153.06	OK	-181.592	0.405	-1139.547	OK	-161.835	-35.363	-1190.282
2	Port 1: NDI 8700449  s/n:3532DC02	1028402710	1	OK	0.9018917	-0.0624488	-0.3917883	-0.1708606	-91.145	194.166	-1129.949	0.2684622	4	OK	-91.232	194.219	-1130.142	OK	-94.222	245.405	-1108.828	OK	-152.071	216.221	-1069.154	OK	-127.932	169.873	-1106.275	Port 2: NDI 8700339  s/n:34801403	1028402710	1	OK	0.8356331	0.1286014	-0.426416	-0.3214785	-111.768	-1.726	-1190.807	0.1536927	4	OK	-111.774	-1.685	-1190.96	OK	-132.175	22.398	-1151.888	OK	-181.778	3.607	-1137.755	OK	-162.855	-33.144	-1188.083
2	Port 1: NDI 8700449  s/n:3532DC02	1028402713	1	OK	0.9031792	-0.0600329	-0.389305	-0.1706021	-90.165	193.84	-1129.598	0.2780149	4	OK	-90.259	193.9	-1129.789	OK	-93.272	244.96	-1108.191	OK	-150.845	215.427	-1068.421	OK	-126.783	169.331	-1105.869	Port 2: NDI 8700339  s/n:34801403	1028402713	1	OK	0.8356907	0.1169558	-0.4272595	-0.3246408	-112.265	0.207	-1189.437	0.1419356	4	OK	-112.271	0.255	-1189.575	OK	-132.026	25.298	-1150.827	OK	-181.803	7.531	-1136.014	OK	-163.811	-30.354	-1185.812
2	Port 1: NDI 8700449  s/n:3532DC02	1028402716	1	OK	0.9028661	-0.056361	-0.3902749	-0.1712942	-89.83	193.613	-1129.952	0.2724692	4	OK	-89.922	193.664	-1130.143	OK	-93.09	244.586	-1108.209	OK	-150.755	214.686	-1068.823	OK	-126.482	168.889	-1106.518	Port 2: NDI 8700339  s/n:34801403	1028402716	1	OK	0.8346006	0.105873	-0.4300235	-0.327586	-113.238	2.19	-1187.824	0.1465193	4	OK	-113.243	2.224	-1187.967	OK	-132.514	28.274	-1149.608	OK	-182.519	11.552	-1134.372	OK	-165.245	-27.495	-1183.566
2	Port 1: NDI 8700449  s/n:3532DC02	1028402719	1	OK	0.9034538	-0.0548854	-0.3890224	-0.1715239	-89.371	193.511	-1129.515	0.2600924	4	OK	-89.459	193.571	-1129.694	OK	-92.614	244.411	-1107.612	OK	-150.185	214.32	-1068.174	OK	-125.962	168.679	-1106.087	Port 2: NDI 8700339  s/n:34801403	1028402719	1	OK	0.833318	0.095464	-0.4329608	-0.3301707	-114.604	3.943	-1185.71	0.1373243	4	OK	-114.606	3.989	-1185.84	OK	-133.432	30.935	-1147.929	OK	-183.656	15.211	-1132.349	OK	-167.048	-24.89	-1180.875
2	Port 1: NDI 8700449  s/n:3532DC02	1028402722	1	OK	0.9048563	-0.0536595	-0.385727	-0.1719604	-88.909	193.421	-1128.63	0.258866	4	OK	-88.992	193.479	-1128.808	OK	-92.031	244.23	-1106.51	OK	-149.324	213.985	-1066.804	OK	-125.337	168.488	-1105.066	Port 2: NDI 8700339  s/n:34801403	1028402722	1	OK	0.8328363	0.0859731	-0.4338189	-0.3328566	-116.058	5.508	-1183.415	0.1318102	4	OK	-116.065	5.555	-1183.54	OK	-134.335	33.266	-1145.934	OK	-184.689	18.424	-1129.888	OK	-168.851	-22.551	-1177.917
2	Port 1: NDI 8700449  s/n:3532DC02	1028402725	1	OK	0.9052585	-0.0522368	-0.3847067	-0.1725663	-88.721	193.351	-1127.755	0.267205	4	OK	-88.81	193.412	-1127.942	OK	-91.805	244.082	-1105.45	OK	-149.037	213.696	-1065.773	OK	-125.108	168.34	-1104.205	Port 2: NDI 8700339  s/n:34801403	1028402725	1	OK	0.8325552	0.0761474	-0.4339798	-0.3357306	-117.203	7.265	-1181.276	0.142516	4	OK	-117.207	7.305	-1181.422	OK	-134.857	35.786	-1144.054	OK	-185.306	21.858	-1127.496	OK	-170.324	-19.996	-1175.042
2	Port 1: NDI 8700449  s/n:3532DC02	1028402728	1	OK	0.9064407	-0.0490238	-0.3822534	-0.172755	-88.058	192.97	-1127.369	0.2516732	4	OK	-88.142	193.029	-1127.537	OK	-91.161	243.546	-1104.714	OK	-148.157	212.743	-1064.98	OK	-124.295	167.712	-1103.856	Port 2: NDI 8700339  s/n:34801403	1028402728	1	OK	0.8321178	0.0660296	-0.4344119	-0.3383878	-118.06	9.076	-1179.5	0.1468098	4	OK	-118.064	9.118	-1179.648	OK	-135.1	38.375	-1142.593	OK	-185.617	25.387	-1125.541	OK	-171.507	-17.367	-1172.541
2	Port 1: NDI 8700449  s/n:3532DC02	1028402731	1	OK	0.9067518	-0.045092	-0.381822	-0.173147	-87.584	192.335	-1127.421	0.2585728	4	OK	-87.668	192.397	-1127.597	OK	-90.818	242.728	-1104.375	OK	-147.751	211.495	-1064.912	OK	-123.77	166.811	-1104.109	Port 2: NDI 8700339  s/n:34801403	1028402731	1	OK	0.8318772	0.0548162	-0.4343025	-0.3411112	-118.481	10.912	-1178.269	0.1391955	4	OK	-118.483	10.954	-1178.41	OK	-134.806	41.038	-1141.724	OK	-185.36	29.062	-1124.058	OK	-172.246	-14.626	-1170.458
2	Port 1: NDI 8700449  s/n:3532DC02	1028402734	1	OK	0.9055915	-0.0405636	-0.3848312	-0.1736768	-87.595	191.72	-1128.113	0.2544804	4	OK	-87.679	191.784	-1128.29	OK	-91.126	241.93	-1104.724	OK	-148.311	210.269	-1065.939	OK	-123.901	165.937	-1105.282	Port 2: NDI 8700339  s/n:34801403	1028402734	1	OK	0.8303233	0.0435093	-0.4365565	-0.3436401	-118.895	12.935	-1177.396	0.1448829	4	OK	-118.9	12.981	-1177.538	OK	-134.644	43.961	-1141.347	OK	-185.318	33.085	-1123.343	OK	-173.025	-11.639	-1168.979
2	Port 1: NDI 8700449  s/n:3532DC02	1028402737	1	OK	0.9046296	-0.0360642	-0.3873199	-0.174149	-87.448	191.022	-1128.93	0.2515429	4	OK	-87.543	191.083	-1129.09	OK	-91.265	241.047	-1105.19	OK	-148.627	208.949	-1067.038	OK	-123.839	164.982	-1106.553	Port 2: NDI 8700339  s/n:34801403	1028402737	1	OK	0.8285839	0.0320414	-0.4391296	-0.3458139	-119.316	14.913	-1176.728	0.1229837	4	OK	-119.322	14.965	-1176.84	OK	-134.506	46.837	-1141.268	OK	-185.293	37.057	-1122.916	OK	-173.795	-8.669	-1167.739
2	Port 1: NDI 8700449  s/n:3532DC02	1028402740	1	OK	0.9044061	-0.0323314	-0.3880489	-0.1744201	-86.981	190.317	-1129.564	0.2488415	4	OK	-87.076	190.378	-1129.718	OK	-90.982	240.179	-1105.503	OK	-148.372	207.682	-1067.727	OK	-123.376	164.038	-1107.467	Port 2: NDI 8700339  s/n:34801403	1028402740	1	OK	0.826355	0.0212859	-0.4422502	-0.3479929	-119.936	16.784	-1176.051	0.117356	4	OK	-119.935	16.838	-1176.16	OK	-134.629	49.551	-1141.177	OK	-185.554	40.86	-1122.618	OK	-174.753	-5.816	-1166.619
2	Port 1: NDI 8700449  s/n:3532DC02	1028402743	1	OK	0.9035226	-0.0304478	-0.3898491	-0.1753214	-87.02	190.166	-1130.007	0.2502476	4	OK	-87.117	190.231	-1130.159	OK	-91.117	239.942	-1105.796	OK	-148.691	207.343	-1068.399	OK	-123.524	163.827	-1108.172	Port 2: NDI 8700339  s/n:34801403	1028402743	1	OK	0.8243499	0.0124886	-0.4446304	-0.3501357	-120.665	18.515	-1175.389	0.0976985	4	OK	-120.663	18.568	-1175.471	OK	-134.919	51.958	-1141.01	OK	-185.936	44.183	-1122.257	OK	-175.763	-3.24	-1165.63
2	Port 1: NDI 8700449  s/n:3532DC02	1028402746	1	OK	0.901566	-0.029943	-0.3937059	-0.1768555	-88.108	190.482	-1129.904	0.2571596	4	OK	-88.214	190.551	-1130.062	OK	-92.271	240.252	-1105.691	OK	-150.268	207.796	-1068.836	OK	-124.871	164.228	-1108.399	Port 2: NDI 8700339  s/n:34801403	1028402746	1	OK	0.8237171	0.0071249	-0.4446072	-0.3518008	-121.42	19.667	-1174.524	0.1089943	4	OK	-121.422	19.723	-1174.619	OK	-135.296	53.47	-1140.328	OK	-186.303	46.24	-1121.39	OK	-176.656	-1.574	-1164.413
2	Port 1: NDI 8700449  s/n:3532DC02	1028402749	1	OK	0.9007222	-0.0318245	-0.3946032	-0.1788156	-89.207	191.167	-1128.834	0.2464579	4	OK	-89.296	191.234	-1128.984	OK	-93.155	241.015	-1104.749	OK	-151.382	208.941	-1067.901	OK	-126.156	165.158	-1107.344	Port 2: NDI 8700339  s/n:34801403	1028402749	1	OK	0.8230868	0.0065854	-0.4450173	-0.3527667	-122.936	20.216	-1173.316	0.1034191	4	OK	-122.933	20.269	-1173.405	OK	-136.762	54.061	-1139.152	OK	-187.798	46.973	-1120.233	OK	-178.23	-0.88	-1163.252
2	Port 1: NDI 8700449  s/n:3532DC02	1028402752	1	OK	0.9008129	-0.0338467	-0.3935591	-0.1802826	-89.979	191.747	-1127.79	0.2544976	4	OK	-90.066	191.811	-1127.962	OK	-93.651	241.66	-1103.787	OK	-151.928	209.92	-1066.735	OK	-126.977	165.939	-1106.138	Port 2: NDI 8700339  s/n:34801403	1028402752	1	OK	0.8230562	0.0078069	-0.4447564	-0.3531421	-124.201	20.308	-1172.435	0.1097638	4	OK	-124.199	20.36	-1172.534	OK	-138.06	54.06	-1138.183	OK	-189.1	46.904	-1119.319	OK	-179.488	-0.839	-1162.446
2	Port 1: NDI 8700449  s/n:3532DC02	1028402755	1	OK	0.900717	-0.0356726	-0.3931464	-0.1813071	-90.401	192.25	-1127.235	0.253724	4	OK	-90.495	192.311	-1127.398	OK	-93.878	242.235	-1103.345	OK	-152.205	210.773	-1066.148	OK	-127.456	166.616	-1105.483	Port 2: NDI 8700339  s/n:34801403	1028402755	1	OK	0.8233839	0.0096177	-0.4439848	-0.3533042	-124.829	20.194	-1172.168	0.1103305	4	OK	-124.827	20.247	-1172.268	OK	-138.725	53.801	-1137.785	OK	-189.757	46.488	-1118.94	OK	-180.083	-1.077	-1162.236
2	Port 1: NDI 8700449  s/n:3532DC02	1028402758	1	OK	0.9012693	-0.0397916	-0.3909469	-0.1824578	-90.835	193.237	-1126.296	0.2477332	4	OK	-90.917	193.299	-1126.467	OK	-93.905	243.374	-1102.677	OK	-152.197	212.431	-1064.947	OK	-127.9	167.925	-1104.182	Port 2: NDI 8700339  s/n:34801403	1028402758	1	OK	0.8249056	0.0153845	-0.4414946	-0.3526707	-125.256	19.435	-1172.01	0.1082601	4	OK	-125.252	19.484	-1172.107	OK	-139.353	52.576	-1137.254	OK	-190.3	44.694	-1118.405	OK	-180.338	-2.35	-1162.244
2	Port 1: NDI 8700449  s/n:3532DC02	1028402761	1	OK	0.9023817	-0.0469919	-0.3867493	-0.184185	-91.207	194.922	-1124.275	0.2529533	4	OK	-91.292	194.985	-1124.444	OK	-93.593	245.311	-1101.126	OK	-151.717	215.263	-1062.464	OK	-128.244	170.158	-1101.506	Port 2: NDI 8700339  s/n:34801403	1028402761	1	OK	0.8279936	0.0261307	-0.4361518	-0.3514476	-125.579	17.976	-1171.562	0.1312194	4	OK	-125.574	18.026	-1171.69	OK	-139.989	50.206	-1136.053	OK	-190.751	41.246	-1117.225	OK	-180.312	-4.775	-1162.021
