Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028354365	1		0.7394467	-0.3350194	-0.510035	0.2843324	-9.655	-7.134	-1207.394	0.2048527	4	OK	-152.786	39.014	-1156.162	OK	-199.825	49.255	-1143.693	OK	-249.093	74.903	-1150.407	Used OOV	-278.519	51.346	-1101.957	Port 1: NDI 8700339  s/n:34801403	1028354365	1	OK	0.4602965	-0.1522843	-0.7977043	-0.3586148	185.465	227.912	-1212.957	0.1140025	4	OK	185.604	227.912	-1212.955	OK	176.085	277.004	-1213.678	OK	130.516	290.661	-1241.06	OK	134.697	225.834	-1244.997
2	Port 2: NDI 8700340  s/n:34802401	1028354368	1		0.7406372	-0.3327762	-0.5092479	0.2852773	-10.463	-6.825	-1206.496	0.2052073	4	OK	-153.491	38.827	-1154.526	OK	-200.495	48.923	-1141.83	OK	-249.856	74.458	-1148.259	Used OOV	-279.017	50.702	-1099.752	Port 1: NDI 8700339  s/n:34801403	1028354368	1	OK	0.4599803	-0.1529052	-0.7979484	-0.358213	185.406	228.167	-1212.92	0.1101206	4	OK	185.54	228.169	-1212.925	OK	176.071	277.266	-1213.706	OK	130.508	290.913	-1241.131	OK	134.645	226.083	-1244.96
2	Port 2: NDI 8700340  s/n:34802401	1028354371	1		0.7420287	-0.3311529	-0.5084667	0.2849436	-11.648	-6.749	-1206.324	0.2042546	4	OK	-154.498	38.757	-1153.745	OK	-201.459	48.819	-1140.846	OK	-250.83	74.38	-1147.043	Used OOV	-279.846	50.473	-1098.515	Port 1: NDI 8700339  s/n:34801403	1028354371	1	OK	0.4599443	-0.1529021	-0.7977391	-0.3587263	185.374	228.33	-1212.968	0.1116857	4	OK	185.509	228.337	-1212.978	OK	176.068	277.433	-1213.701	OK	130.512	291.131	-1241.125	OK	134.608	226.305	-1245.011
2	Port 2: NDI 8700340  s/n:34802401	1028354374	1		0.7436365	-0.3278604	-0.5090296	0.283551	-12.276	-6.92	-1206.708	0.2119299	4	OK	-155.074	38.078	-1153.52	OK	-202.011	47.997	-1140.485	OK	-251.408	73.583	-1146.398	Used OOV	-280.321	49.266	-1097.983	Port 1: NDI 8700339  s/n:34801403	1028354374	1	OK	0.4598682	-0.1523544	-0.7976184	-0.3593247	185.345	228.417	-1213.272	0.1114061	4	OK	185.481	228.423	-1213.277	OK	176.028	277.521	-1213.94	OK	130.486	291.246	-1241.362	OK	134.596	226.43	-1245.352
2	Port 2: NDI 8700340  s/n:34802401	1028354377	1		0.7455087	-0.3226184	-0.5100964	0.2827292	-12.925	-6.326	-1207.245	0.2074239	4	OK	-155.731	37.573	-1153.203	OK	-202.682	47.183	-1139.936	OK	-252.193	72.625	-1145.42	Used OOV	-280.881	47.72	-1097.216	Port 1: NDI 8700339  s/n:34801403	1028354377	1	OK	0.45924	-0.1527068	-0.7978001	-0.359575	185.329	228.699	-1213.571	0.1100867	4	OK	185.472	228.694	-1213.556	OK	176.076	277.813	-1214.276	OK	130.56	291.591	-1241.724	OK	134.61	226.768	-1245.712
2	Port 2: NDI 8700340  s/n:34802401	1028354380	1		0.7462694	-0.3225778	-0.5106447	0.2797635	-13.46	-7.184	-1206.994	0.2091885	4	OK	-156.179	37.136	-1153.052	OK	-203.104	46.917	-1139.843	OK	-252.496	72.6	-1145.332	Used OOV	-281.38	47.622	-1097.267	Port 1: NDI 8700339  s/n:34801403	1028354380	1	OK	0.4590741	-0.1525495	-0.7977628	-0.3599362	185.334	228.89	-1213.83	0.108139	4	OK	185.472	228.891	-1213.823	OK	176.095	278.013	-1214.497	OK	130.596	291.81	-1241.965	OK	134.626	226.987	-1245.995
2	Port 2: NDI 8700340  s/n:34802401	1028354383	1		0.7478812	-0.3222381	-0.5100968	0.2768349	-13.231	-8.916	-1206.883	0.2133026	4	OK	-155.673	35.93	-1152.633	OK	-202.542	45.894	-1139.373	OK	-251.795	71.868	-1144.697	Used OOV	-280.771	46.838	-1096.715	Port 1: NDI 8700339  s/n:34801403	1028354383	1	OK	0.4588325	-0.1524697	-0.797836	-0.3601159	185.335	229.029	-1214.027	0.1120739	4	OK	185.478	229.029	-1214.026	OK	176.104	278.151	-1214.678	OK	130.623	291.966	-1242.188	OK	134.642	227.146	-1246.215
2	Port 2: NDI 8700340  s/n:34802401	1028354386	1		0.7487718	-0.3209186	-0.5104575	0.2752909	-13.33	-9.946	-1206.376	0.2024833	4	OK	-155.71	34.844	-1151.933	OK	-202.563	44.804	-1138.592	OK	-251.789	70.846	-1143.799	Used OOV	-280.794	45.672	-1095.957	Port 1: NDI 8700339  s/n:34801403	1028354386	1	OK	0.4590396	-0.15211	-0.7979301	-0.3597955	185.292	229.065	-1214.063	0.1089812	4	OK	185.432	229.059	-1214.035	OK	176.009	278.18	-1214.754	OK	130.511	291.943	-1242.206	OK	134.604	227.121	-1246.264
2	Port 2: NDI 8700340  s/n:34802401	1028354389	1		0.7501505	-0.3173444	-0.5107642	0.2751121	-13.803	-9.528	-1206.124	0.2077484	4	OK	-156.153	34.495	-1150.978	OK	-203.004	44.241	-1137.465	OK	-252.312	70.182	-1142.357	Used OOV	-281.106	44.597	-1094.585	Port 1: NDI 8700339  s/n:34801403	1028354389	1	OK	0.4588267	-0.1526391	-0.7980313	-0.3596185	185.255	229.272	-1213.949	0.1122966	4	OK	185.403	229.264	-1213.927	OK	176.01	278.386	-1214.675	OK	130.518	292.172	-1242.162	OK	134.566	227.346	-1246.14
2	Port 2: NDI 8700340  s/n:34802401	1028354392	1		0.7509853	-0.314837	-0.5110174	0.2752452	-13.001	-9.587	-1205.848	0.2032545	4	OK	-155.355	33.849	-1150.235	OK	-202.2	43.417	-1136.594	OK	-251.587	69.259	-1141.272	Used OOV	-280.209	43.403	-1093.57	Port 1: NDI 8700339  s/n:34801403	1028354392	1	OK	0.4591073	-0.1523489	-0.7979667	-0.3595268	185.275	229.283	-1213.905	0.1099669	4	OK	185.418	229.28	-1213.873	OK	175.998	278.395	-1214.629	OK	130.489	292.142	-1242.069	OK	134.572	227.324	-1246.093
2	Port 2: NDI 8700340  s/n:34802401	1028354395	1		0.7528307	-0.3124516	-0.5095417	0.2756575	-11.44	-10.016	-1206.122	0.2039119	4	OK	-153.525	33.065	-1149.565	OK	-200.296	42.537	-1135.592	OK	-249.733	68.334	-1139.927	Used OOV	-278.079	42.277	-1092.139	Port 1: NDI 8700339  s/n:34801403	1028354395	1	OK	0.4593546	-0.1515828	-0.7979901	-0.3594827	185.331	229.136	-1214.119	0.1094725	4	OK	185.47	229.138	-1214.097	OK	175.979	278.238	-1214.802	OK	130.466	291.935	-1242.251	OK	134.637	227.122	-1246.311
2	Port 2: NDI 8700340  s/n:34802401	1028354398	1		0.7537686	-0.3090799	-0.5096754	0.2766469	-9.011	-9.509	-1206.552	0.190781	4	OK	-151.105	32.666	-1149.351	OK	-197.868	41.857	-1135.139	OK	-247.443	67.45	-1139.216	Used OOV	-275.508	41.051	-1091.479	Port 1: NDI 8700339  s/n:34801403	1028354398	1	OK	0.4591597	-0.1518947	-0.797867	-0.3598732	185.322	229.192	-1214.379	0.1075566	4	OK	185.458	229.199	-1214.367	OK	176.022	278.299	-1215.036	OK	130.525	292.054	-1242.501	OK	134.631	227.247	-1246.568
2	Port 2: NDI 8700340  s/n:34802401	1028354401	1		0.7558998	-0.3001841	-0.5091324	0.2815834	-6.279	-7.17	-1208.66	0.1963341	4	OK	-148.353	32.323	-1149.509	OK	-195.072	40.687	-1134.718	OK	-245.083	65.566	-1138.005	Used OOV	-272.215	38.297	-1090.212	Port 1: NDI 8700339  s/n:34801403	1028354401	1	OK	0.4585415	-0.1523488	-0.7977073	-0.3608222	185.241	229.278	-1214.437	0.1085331	4	OK	185.379	229.28	-1214.421	OK	176.043	278.404	-1215.056	OK	130.595	292.288	-1242.537	OK	134.574	227.469	-1246.67
2	Port 2: NDI 8700340  s/n:34802401	1028354404	1		0.7590973	-0.2939378	-0.5044617	0.2879068	-4.691	-4.023	-1211.518	0.1954858	4	OK	-146.146	33.721	-1149.782	OK	-192.666	41.533	-1134.135	OK	-243.026	65.855	-1136.506	Used OOV	-268.986	38.159	-1088.296	Port 1: NDI 8700339  s/n:34801403	1028354404	1	OK	0.4583688	-0.1529042	-0.7979924	-0.3601757	185.244	229.448	-1214.338	0.1128181	4	OK	185.388	229.453	-1214.334	OK	176.064	278.574	-1215.024	OK	130.617	292.423	-1242.563	OK	134.567	227.601	-1246.556
2	Port 2: NDI 8700340  s/n:34802401	1028354407	1		0.7598072	-0.2983107	-0.5002956	0.2888045	-3.134	-3.794	-1212.009	0.191396	4	OK	-144.051	35.371	-1149.934	OK	-190.44	43.613	-1134.105	OK	-240.671	68.209	-1136.478	Used OOV	-266.545	41.122	-1087.871	Port 1: NDI 8700339  s/n:34801403	1028354407	1	OK	0.4586415	-0.1528138	-0.7981566	-0.3595025	185.274	229.367	-1214.119	0.1117871	4	OK	185.421	229.365	-1214.097	OK	176.047	278.488	-1214.869	OK	130.565	292.261	-1242.373	OK	134.583	227.435	-1246.327
2	Port 2: NDI 8700340  s/n:34802401	1028354410	1	OK	0.7610112	-0.3013115	-0.4958934	0.2901087	-2.887	-2.917	-1212.516	0.1962637	4	OK	-143.2	37.34	-1149.773	OK	-189.431	45.903	-1133.685	OK	-239.581	70.698	-1135.896	OK	-265.242	44.102	-1086.903	Port 1: NDI 8700339  s/n:34801403	1028354410	1	OK	0.458711	-0.1526073	-0.7980904	-0.3596483	185.218	229.303	-1214.06	0.1145611	4	OK	185.366	229.305	-1214.05	OK	175.974	278.415	-1214.774	OK	130.498	292.201	-1242.294	OK	134.53	227.377	-1246.259
2	Port 2: NDI 8700340  s/n:34802401	1028354413	1	OK	0.7629338	-0.3007828	-0.4921338	0.2920035	-2.681	-1.137	-1213.517	0.196702	4	OK	-142.421	39.248	-1149.586	OK	-188.5	47.85	-1133.106	OK	-238.674	72.629	-1134.897	OK	-263.888	46.146	-1085.633	Port 1: NDI 8700339  s/n:34801403	1028354413	1	OK	0.4585142	-0.153227	-0.7980892	-0.3596386	185.214	229.318	-1214.183	0.1111723	4	OK	185.359	229.319	-1214.17	OK	176.029	278.444	-1214.934	OK	130.562	292.256	-1242.446	OK	134.522	227.428	-1246.379
2	Port 2: NDI 8700340  s/n:34802401	1028354416	1	OK	0.7634921	-0.3000256	-0.4906391	0.2938328	-1.319	0.429	-1214.536	0.2015633	4	OK	-140.866	40.563	-1150.047	OK	-186.895	49.084	-1133.361	OK	-237.135	73.754	-1134.989	OK	-262.08	47.251	-1085.552	Port 1: NDI 8700339  s/n:34801403	1028354416	1	OK	0.4586468	-0.1530389	-0.7980986	-0.3595285	185.283	229.205	-1214.053	0.1102517	4	OK	185.428	229.2	-1214.029	OK	176.077	278.328	-1214.807	OK	130.587	292.123	-1242.304	OK	134.589	227.289	-1246.248
2	Port 2: NDI 8700340  s/n:34802401	1028354419	1	OK	0.7618569	-0.303027	-0.492375	0.2920883	0.993	0.678	-1213.95	0.1986165	4	OK	-138.854	41.499	-1150.553	OK	-184.985	50.231	-1134.246	OK	-235.111	75.066	-1136.261	OK	-260.495	48.812	-1086.954	Port 1: NDI 8700339  s/n:34801403	1028354419	1	OK	0.4588407	-0.1530702	-0.798207	-0.3590268	185.278	229.197	-1213.858	0.1131296	4	OK	185.422	229.2	-1213.844	OK	176.034	278.311	-1214.647	OK	130.549	292.054	-1242.142	OK	134.572	227.222	-1246.027
2	Port 2: NDI 8700340  s/n:34802401	1028354422	1	OK	0.7612177	-0.3012916	-0.4944712	0.2920087	3.645	1.771	-1214.018	0.2001407	4	OK	-136.521	41.912	-1150.879	OK	-182.712	50.441	-1134.664	OK	-232.922	75.126	-1136.751	OK	-258.358	48.603	-1087.598	Port 1: NDI 8700339  s/n:34801403	1028354422	1	OK	0.4588693	-0.1533198	-0.7980923	-0.3591387	185.242	229.202	-1213.689	0.1163025	4	OK	185.389	229.206	-1213.688	OK	176.021	278.315	-1214.457	OK	130.533	292.093	-1241.969	OK	134.527	227.258	-1245.83
2	Port 2: NDI 8700340  s/n:34802401	1028354425	1	OK	0.7627603	-0.3029976	-0.4912228	0.2917008	4.177	1.46	-1214.16	0.1987592	4	OK	-135.452	42.515	-1150.411	OK	-181.511	51.316	-1133.985	OK	-231.606	76.251	-1135.88	OK	-256.911	50.022	-1086.516	Port 1: NDI 8700339  s/n:34801403	1028354425	1	OK	0.4592224	-0.152797	-0.797908	-0.3593198	185.279	229.062	-1213.708	0.1098152	4	OK	185.419	229.064	-1213.69	OK	176.02	278.175	-1214.445	OK	130.507	291.93	-1241.889	OK	134.557	227.103	-1245.852
2	Port 2: NDI 8700340  s/n:34802401	1028354428	1	OK	0.7640805	-0.3042016	-0.4879857	0.2924249	4.48	1.167	-1214.047	0.2039467	4	OK	-134.651	42.839	-1149.623	OK	-180.57	51.846	-1132.942	OK	-230.625	76.905	-1134.638	OK	-255.715	50.925	-1085.022	Port 1: NDI 8700339  s/n:34801403	1028354428	1	OK	0.4593091	-0.1527473	-0.7981953	-0.3585912	185.372	229.113	-1213.787	0.1106356	4	OK	185.514	229.11	-1213.768	OK	176.066	278.219	-1214.59	OK	130.542	291.897	-1242.046	OK	134.653	227.069	-1245.924
2	Port 2: NDI 8700340  s/n:34802401	1028354431	1	OK	0.7639511	-0.310341	-0.4861247	0.289396	4.711	-0.968	-1212.745	0.2110798	4	OK	-134.092	42.814	-1149.02	OK	-179.957	52.478	-1132.537	OK	-229.7	78.128	-1134.586	OK	-255.229	52.79	-1084.8	Port 1: NDI 8700339  s/n:34801403	1028354431	1	OK	0.4597093	-0.1523867	-0.7981014	-0.3584409	185.341	229.204	-1213.599	0.1110518	4	OK	185.48	229.208	-1213.595	OK	175.986	278.299	-1214.368	OK	130.441	291.935	-1241.822	OK	134.604	227.12	-1245.702
2	Port 2: NDI 8700340  s/n:34802401	1028354434	1	OK	0.7651723	-0.3074549	-0.4867977	0.288116	3.443	-1.66	-1212.01	0.206342	4	OK	-135.324	41.609	-1147.841	OK	-181.176	51.141	-1131.252	OK	-230.929	76.761	-1133.062	OK	-256.388	51.084	-1083.443	Port 1: NDI 8700339  s/n:34801403	1028354434	1	OK	0.4593437	-0.1534187	-0.7980157	-0.3586599	185.218	229.37	-1213.346	0.1107749	4	OK	185.359	229.366	-1213.328	OK	175.968	278.483	-1214.16	OK	130.44	292.211	-1241.592	OK	134.477	227.372	-1245.445
2	Port 2: NDI 8700340  s/n:34802401	1028354437	1	OK	0.7664714	-0.3096626	-0.4853234	0.2847662	0.906	-4.555	-1210.936	0.2073913	4	OK	-137.447	39.966	-1146.748	OK	-183.227	49.898	-1130.159	OK	-232.736	75.97	-1131.957	OK	-258.423	50.53	-1082.324	Port 1: NDI 8700339  s/n:34801403	1028354437	1	OK	0.4594196	-0.1528348	-0.7977395	-0.3594257	185.188	229.231	-1213.256	0.1150259	4	OK	185.334	229.235	-1213.255	OK	175.932	278.347	-1213.95	OK	130.411	292.107	-1241.408	OK	134.442	227.287	-1245.367
2	Port 2: NDI 8700340  s/n:34802401	1028354440	1	OK	0.766992	-0.3089288	-0.4858704	0.2832248	-0.943	-6.163	-1209.857	0.2019647	4	OK	-139.276	38.373	-1145.655	OK	-185.058	48.321	-1129.053	OK	-234.526	74.474	-1130.811	OK	-260.3	48.927	-1081.299	Port 1: NDI 8700339  s/n:34801403	1028354440	1	OK	0.4596353	-0.1526241	-0.7977881	-0.3591315	185.236	229.105	-1213.307	0.1097442	4	OK	185.371	229.109	-1213.305	OK	175.937	278.214	-1214.022	OK	130.408	291.933	-1241.452	OK	134.496	227.112	-1245.403
2	Port 2: NDI 8700340  s/n:34802401	1028354443	1	OK	0.7663799	-0.3107887	-0.4865365	0.2816992	-1.443	-7.806	-1208.66	0.207582	4	OK	-139.86	37.286	-1145	OK	-185.668	47.415	-1128.62	OK	-235.035	73.734	-1130.569	OK	-261.065	48.336	-1081.112	Port 1: NDI 8700339  s/n:34801403	1028354443	1	OK	0.4598374	-0.1519928	-0.7979431	-0.3587958	185.28	228.907	-1213.259	0.1162501	4	OK	185.425	228.912	-1213.26	OK	175.908	277.994	-1213.965	OK	130.355	291.661	-1241.425	OK	134.543	226.835	-1245.361
2	Port 2: NDI 8700340  s/n:34802401	1028354446	1	OK	0.7659791	-0.3142479	-0.4854878	0.2807594	-1.415	-8.854	-1207.625	0.2095854	4	OK	-139.671	37.292	-1144.4	OK	-185.45	47.748	-1128.103	OK	-234.673	74.318	-1130.285	OK	-260.918	49.307	-1080.708	Port 1: NDI 8700339  s/n:34801403	1028354446	1	OK	0.4601422	-0.1516633	-0.797937	-0.3585581	185.28	228.779	-1213.115	0.1109996	4	OK	185.421	228.782	-1213.102	OK	175.863	277.861	-1213.835	OK	130.286	291.474	-1241.248	OK	134.536	226.663	-1245.212
2	Port 2: NDI 8700340  s/n:34802401	1028354449	1	OK	0.767053	-0.3167339	-0.4818795	0.2812499	-0.302	-9.647	-1207.643	0.2040085	4	OK	-138.001	37.481	-1143.927	OK	-183.633	48.236	-1127.424	OK	-232.764	75.022	-1129.498	OK	-258.831	50.406	-1079.645	Port 1: NDI 8700339  s/n:34801403	1028354449	1	OK	0.4604796	-0.1510617	-0.7977472	-0.3588013	185.278	228.528	-1212.99	0.1087838	4	OK	185.416	228.531	-1212.969	OK	175.822	277.607	-1213.657	OK	130.218	291.207	-1241.03	OK	134.528	226.397	-1245.087
2	Port 2: NDI 8700340  s/n:34802401	1028354452	1	OK	0.7690035	-0.3191328	-0.4766921	0.2820505	0.947	-10.185	-1207.942	0.2152586	4	OK	-135.916	38.086	-1143.272	OK	-181.329	49.203	-1126.469	OK	-230.33	76.222	-1128.22	OK	-256.097	52.075	-1077.999	Port 1: NDI 8700339  s/n:34801403	1028354452	1	OK	0.4603345	-0.1514547	-0.7976826	-0.3589653	185.251	228.444	-1212.959	0.1090137	4	OK	185.391	228.443	-1212.943	OK	175.835	277.53	-1213.626	OK	130.246	291.169	-1241.007	OK	134.501	226.361	-1245.046
2	Port 2: NDI 8700340  s/n:34802401	1028354455	1	OK	0.7719965	-0.3203314	-0.4699504	0.2838235	2.674	-10.549	-1208.82	0.2122005	4	OK	-133.085	38.677	-1142.545	OK	-178.206	50.083	-1125.188	OK	-227.121	77.322	-1126.421	OK	-252.281	53.549	-1075.723	Port 1: NDI 8700339  s/n:34801403	1028354455	1	OK	0.4599954	-0.151399	-0.7977036	-0.3593767	185.245	228.383	-1213.114	0.1096146	4	OK	185.387	228.379	-1213.103	OK	175.856	277.471	-1213.752	OK	130.288	291.159	-1241.173	OK	134.521	226.349	-1245.232
2	Port 2: NDI 8700340  s/n:34802401	1028354458	1	OK	0.775435	-0.3223895	-0.4620551	0.28508	4.348	-11.363	-1209.572	0.2071534	4	OK	-130.047	39.251	-1141.62	OK	-174.802	51.102	-1123.611	OK	-223.567	78.652	-1124.301	OK	-248.135	55.419	-1073.101	Port 1: NDI 8700339  s/n:34801403	1028354458	1	OK	0.4598385	-0.1513734	-0.7975978	-0.3598227	185.244	228.443	-1213.336	0.1090031	4	OK	185.381	228.445	-1213.329	OK	175.877	277.539	-1213.94	OK	130.338	291.261	-1241.36	OK	134.526	226.457	-1245.472
2	Port 2: NDI 8700340  s/n:34802401	1028354461	1	OK	0.7785609	-0.3241783	-0.4544642	0.2867291	5.775	-12.565	-1209.931	0.2161681	4	OK	-127.316	39.271	-1140.354	OK	-171.718	51.504	-1121.756	OK	-220.346	79.352	-1121.951	OK	-244.29	56.567	-1070.196	Port 1: NDI 8700339  s/n:34801403	1028354461	1	OK	0.4596281	-0.1516645	-0.7976568	-0.3598383	185.233	228.566	-1213.484	0.1147927	4	OK	185.379	228.56	-1213.482	OK	175.895	277.665	-1214.097	OK	130.362	291.422	-1241.552	OK	134.52	226.598	-1245.622
2	Port 2: NDI 8700340  s/n:34802401	1028354464	1	OK	0.7811264	-0.3265704	-0.447638	0.2877733	7.206	-13.645	-1210.152	0.2171202	4	OK	-124.685	39.531	-1139.304	OK	-168.78	52.183	-1120.28	OK	-217.222	80.33	-1120.036	OK	-240.675	58.074	-1067.857	Port 1: NDI 8700339  s/n:34801403	1028354464	1	OK	0.4598044	-0.151188	-0.7976767	-0.3597693	185.28	228.583	-1213.721	0.1068658	4	OK	185.415	228.583	-1213.71	OK	175.9	277.676	-1214.331	OK	130.355	291.386	-1241.754	OK	134.573	226.577	-1245.873
2	Port 2: NDI 8700340  s/n:34802401	1028354467	1	OK	0.7835771	-0.328103	-0.4412726	0.2891952	8.33	-14.537	-1210.407	0.219811	4	OK	-122.432	39.665	-1138.281	OK	-166.222	52.639	-1118.763	OK	-214.547	81.022	-1118.116	OK	-237.468	59.168	-1065.515	Port 1: NDI 8700339  s/n:34801403	1028354467	1	OK	0.4596073	-0.1509428	-0.7977674	-0.3599231	185.259	228.558	-1213.81	0.1122545	4	OK	185.404	228.564	-1213.802	OK	175.877	277.646	-1214.394	OK	130.34	291.362	-1241.866	OK	134.561	226.558	-1245.993
2	Port 2: NDI 8700340  s/n:34802401	1028354470	1	OK	0.7861362	-0.3286873	-0.4357167	0.2900094	8.713	-15.19	-1210.398	0.2204273	4	OK	-121.002	39.811	-1136.994	OK	-164.505	53.04	-1117.026	OK	-212.703	81.632	-1115.928	OK	-235.132	60.05	-1063.012	Port 1: NDI 8700339  s/n:34801403	1028354470	1	OK	0.4594624	-0.1514488	-0.7977097	-0.3600234	185.232	228.59	-1213.871	0.1112387	4	OK	185.375	228.59	-1213.86	OK	175.897	277.691	-1214.476	OK	130.375	291.444	-1241.933	OK	134.531	226.63	-1246.047
2	Port 2: NDI 8700340  s/n:34802401	1028354473	1	OK	0.7875147	-0.3286543	-0.432397	0.2912728	7.899	-14.994	-1209.99	0.2164607	4	OK	-121.224	40.283	-1135.762	OK	-164.575	53.596	-1115.488	OK	-212.735	82.25	-1114.129	OK	-234.788	60.78	-1060.988	Port 1: NDI 8700339  s/n:34801403	1028354473	1	OK	0.4589461	-0.1518888	-0.7978998	-0.3600752	185.183	228.548	-1213.861	0.1179037	4	OK	185.338	228.545	-1213.852	OK	175.902	277.655	-1214.492	OK	130.404	291.449	-1242.012	OK	134.495	226.624	-1246.069
2	Port 2: NDI 8700340  s/n:34802401	1028354476	1	OK	0.7882955	-0.3352695	-0.4287182	0.2870284	4.871	-17.174	-1207.661	0.2247255	4	OK	-123.403	40.689	-1133.92	OK	-166.539	54.834	-1113.8	OK	-214.257	84.219	-1112.657	OK	-236.655	63.549	-1059.354	Port 1: NDI 8700339  s/n:34801403	1028354476	1	OK	0.4591805	-0.1523111	-0.7976638	-0.360121	185.215	228.462	-1213.744	0.1083691	4	OK	185.352	228.466	-1213.736	OK	175.963	277.579	-1214.382	OK	130.461	291.387	-1241.837	OK	134.508	226.563	-1245.909
2	Port 2: NDI 8700340  s/n:34802401	1028354479	1	OK	0.7903539	-0.3335562	-0.4273235	0.2854394	1.404	-17.441	-1206.504	0.2220092	4	OK	-126.407	40.48	-1132.004	OK	-169.404	54.672	-1111.629	OK	-217.037	84.198	-1110.183	OK	-239.286	63.349	-1056.892	Port 1: NDI 8700339  s/n:34801403	1028354479	1	OK	0.4590397	-0.1524608	-0.7978423	-0.3598416	185.204	228.333	-1213.769	0.1107067	4	OK	185.342	228.336	-1213.767	OK	175.951	277.448	-1214.44	OK	130.457	291.243	-1241.925	OK	134.504	226.409	-1245.937
2	Port 2: NDI 8700340  s/n:34802401	1028354482	1	OK	0.7914599	-0.3309602	-0.4278197	0.2846522	-1.568	-17.111	-1205.786	0.2259837	4	OK	-129.332	40.292	-1130.791	OK	-172.33	54.337	-1110.332	OK	-219.964	83.821	-1108.631	OK	-242.138	62.646	-1055.435	Port 1: NDI 8700339  s/n:34801403	1028354482	1	OK	0.4587949	-0.1526202	-0.7979077	-0.3599411	185.175	228.287	-1213.801	0.112032	4	OK	185.317	228.291	-1213.799	OK	175.948	277.404	-1214.477	OK	130.467	291.218	-1241.989	OK	134.483	226.392	-1245.986
2	Port 2: NDI 8700340  s/n:34802401	1028354485	1	OK	0.7923129	-0.3301263	-0.4278571	0.2831877	-3.597	-17.533	-1205.804	0.2348454	4	OK	-131.222	39.894	-1130.6	OK	-174.195	53.963	-1110.104	OK	-221.769	83.551	-1108.3	OK	-243.982	62.24	-1055.142	Port 1: NDI 8700339  s/n:34801403	1028354485	1	OK	0.458774	-0.1521595	-0.7977682	-0.3604717	185.157	228.187	-1213.815	0.1197062	4	OK	185.311	228.186	-1213.812	OK	175.913	277.303	-1214.428	OK	130.451	291.153	-1241.941	OK	134.474	226.325	-1246.022
2	Port 2: NDI 8700340  s/n:34802401	1028354488	1	OK	0.792876	-0.3258982	-0.4309904	0.2817539	-5.083	-17.019	-1206.079	0.2221408	4	OK	-133.122	39.258	-1130.695	OK	-176.196	52.982	-1110.171	OK	-223.858	82.395	-1108.22	OK	-246.159	60.496	-1055.376	Port 1: NDI 8700339  s/n:34801403	1028354488	1	OK	0.4588889	-0.1516648	-0.7976852	-0.3607174	185.125	228.1	-1214.069	0.1123699	4	OK	185.268	228.098	-1214.07	OK	175.858	277.21	-1214.635	OK	130.379	291.056	-1242.147	OK	134.457	226.237	-1246.283
2	Port 2: NDI 8700340  s/n:34802401	1028354491	1	OK	0.7933229	-0.3184504	-0.4361211	0.2811166	-7.178	-15.47	-1205.706	0.220221	4	OK	-135.979	38.543	-1129.969	OK	-179.261	51.571	-1109.422	OK	-227.178	80.556	-1107.195	OK	-249.487	57.647	-1054.793	Port 1: NDI 8700339  s/n:34801403	1028354491	1	OK	0.4588353	-0.1511883	-0.7977617	-0.3608165	185.193	228.096	-1214.339	0.1130207	4	OK	185.336	228.097	-1214.339	OK	175.894	277.203	-1214.884	OK	130.422	291.029	-1242.412	OK	134.538	226.216	-1246.584
2	Port 2: NDI 8700340  s/n:34802401	1028354494	1	OK	0.7955816	-0.3022283	-0.4409494	0.2850817	-9.472	-10.933	-1206.99	0.2086722	4	OK	-138.976	38.176	-1129.14	OK	-182.389	49.692	-1107.946	OK	-230.925	77.53	-1104.74	OK	-252.389	52.749	-1052.834	Port 1: NDI 8700339  s/n:34801403	1028354494	1	OK	0.4591068	-0.1508476	-0.7977667	-0.3606026	185.241	228.108	-1214.415	0.1105038	4	OK	185.38	228.106	-1214.408	OK	175.892	277.208	-1214.966	OK	130.408	290.99	-1242.46	OK	134.586	226.181	-1246.649
2	Port 2: NDI 8700340  s/n:34802401	1028354497	1	OK	0.7962462	-0.2990801	-0.442206	0.2845997	-10.74	-9.494	-1207.299	0.2145868	4	OK	-140.351	38.793	-1129.1	OK	-183.801	50.066	-1107.867	OK	-232.394	77.779	-1104.461	OK	-253.785	52.588	-1052.699	Port 1: NDI 8700339  s/n:34801403	1028354497	1	OK	0.4588969	-0.1510806	-0.7982216	-0.3597646	185.233	228.27	-1214.412	0.1197023	4	OK	185.389	228.269	-1214.408	OK	175.87	277.361	-1215.046	OK	130.377	291.079	-1242.614	OK	134.574	226.265	-1246.66
