Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028383246	1	OK	0.378338	0.2601377	-0.886831	0.0521495	13.465	52.69	-1119.96	0.2691012	4	OK	-98.568	-1.211	-1218.643	OK	-130.707	-15.732	-1254.634	OK	-175.227	-8.703	-1286.812	OK	-172.963	-61.849	-1317.055	Port 1: NDI 8700449  s/n:3532DC02	1028383246	1	OK	0.5840795	-0.6960163	-0.2983497	-0.2922327	105.776	158.967	-1087.868	0.1806653	4	OK	105.697	158.915	-1087.797	OK	143.489	180.962	-1122.531	OK	110.857	246.839	-1100.851	OK	81.101	198.994	-1070.51
2	Port 2: NDI 8700340  s/n:34802401	1028383249	1	OK	0.378325	0.259553	-0.8870775	0.0509509	13.163	53.393	-1120.288	0.2598011	4	OK	-99.022	-0.111	-1219.038	OK	-131.195	-14.506	-1255.016	OK	-175.722	-7.316	-1287.182	OK	-173.562	-60.419	-1317.505	Port 1: NDI 8700449  s/n:3532DC02	1028383249	1	OK	0.5840473	-0.6958678	-0.2985732	-0.2924222	105.599	158.882	-1087.971	0.1702435	4	OK	105.519	158.824	-1087.918	OK	143.327	180.89	-1122.593	OK	110.677	246.765	-1100.956	OK	80.907	198.898	-1070.608
2	Port 2: NDI 8700340  s/n:34802401	1028383252	1	OK	0.3764653	0.2625016	-0.8865659	0.0580324	12.063	56.922	-1119.292	0.2589281	4	OK	-98.883	1.265	-1218.215	OK	-130.682	-13.834	-1254.265	OK	-175.083	-7.443	-1286.786	OK	-172.152	-60.798	-1316.596	Port 1: NDI 8700449  s/n:3532DC02	1028383252	1	OK	0.5838681	-0.6957465	-0.2994136	-0.2922095	105.261	158.786	-1088.189	0.1676871	4	OK	105.179	158.728	-1088.139	OK	142.986	180.826	-1122.791	OK	110.231	246.664	-1101.239	OK	80.501	198.777	-1070.873
2	Port 2: NDI 8700340  s/n:34802401	1028383255	1	OK	0.3771406	0.2602108	-0.8870267	0.0569116	12.518	57.801	-1118.644	0.2516996	4	OK	-98.834	2.717	-1217.445	OK	-130.756	-12.205	-1253.429	OK	-175.156	-5.587	-1285.914	OK	-172.542	-58.969	-1315.734	Port 1: NDI 8700449  s/n:3532DC02	1028383255	1	OK	0.5837612	-0.6960177	-0.2995654	-0.2916211	105.405	158.925	-1088.154	0.1811301	4	OK	105.324	158.865	-1088.083	OK	143.09	180.955	-1122.819	OK	110.298	246.791	-1101.267	OK	80.635	198.927	-1070.882
2	Port 2: NDI 8700340  s/n:34802401	1028383258	1	OK	0.3782125	0.2595816	-0.8867711	0.0566543	12.768	58.701	-1118.092	0.2485479	4	OK	-98.863	3.706	-1216.613	OK	-130.882	-11.203	-1252.523	OK	-175.355	-4.549	-1284.927	OK	-172.871	-57.944	-1314.712	Port 1: NDI 8700449  s/n:3532DC02	1028383258	1	OK	0.5841507	-0.6962767	-0.2976129	-0.2922215	106.212	159.171	-1087.592	0.1684029	4	OK	106.126	159.112	-1087.535	OK	143.91	181.139	-1122.275	OK	111.384	247.051	-1100.58	OK	81.605	199.21	-1070.182
2	Port 2: NDI 8700340  s/n:34802401	1028383261	1	OK	0.3806665	0.2602912	-0.8849708	0.0645615	13.054	63.124	-1117.66	0.2465793	4	OK	-98.285	5.789	-1215.139	OK	-130.257	-9.919	-1250.777	OK	-174.843	-4.104	-1283.213	OK	-171.982	-57.91	-1312.193	Port 1: NDI 8700449  s/n:3532DC02	1028383261	1	OK	0.5839701	-0.6963788	-0.2985849	-0.2913461	105.9	159.182	-1087.843	0.1769762	4	OK	105.822	159.13	-1087.786	OK	143.555	181.171	-1122.57	OK	110.871	247.048	-1100.949	OK	81.197	199.203	-1070.493
2	Port 2: NDI 8700340  s/n:34802401	1028383264	1	OK	0.3807959	0.2585787	-0.8855599	0.0625718	13.704	63.484	-1117.462	0.241522	4	OK	-97.988	6.908	-1215.03	OK	-130.038	-8.566	-1250.632	OK	-174.598	-2.448	-1283.035	OK	-172.034	-56.223	-1312.163	Port 1: NDI 8700449  s/n:3532DC02	1028383264	1	OK	0.5837672	-0.6966172	-0.2983531	-0.2914202	106.151	159.247	-1087.68	0.1709806	4	OK	106.068	159.193	-1087.62	OK	143.803	181.206	-1122.414	OK	111.181	247.105	-1100.824	OK	81.488	199.284	-1070.349
2	Port 2: NDI 8700340  s/n:34802401	1028383267	1	OK	0.3799249	0.2586249	-0.8859305	0.0624286	13.962	63.994	-1116.993	0.2413062	4	OK	-97.556	7.498	-1214.787	OK	-129.561	-7.933	-1250.49	OK	-174.076	-1.797	-1282.962	OK	-171.437	-55.523	-1312.088	Port 1: NDI 8700449  s/n:3532DC02	1028383267	1	OK	0.5841386	-0.6967418	-0.2970742	-0.2916844	106.73	159.454	-1087.321	0.1702109	4	OK	106.652	159.404	-1087.273	OK	144.377	181.378	-1122.076	OK	111.91	247.316	-1100.362	OK	82.167	199.521	-1069.894
2	Port 2: NDI 8700340  s/n:34802401	1028383270	1	OK	0.3794621	0.2586891	-0.8862011	0.0611231	14.448	64.642	-1116.382	0.2510394	4	OK	-97.082	8.523	-1214.344	OK	-129.096	-6.792	-1250.124	OK	-173.589	-0.532	-1282.583	OK	-171.015	-54.193	-1311.873	Port 1: NDI 8700449  s/n:3532DC02	1028383270	1	OK	0.5843433	-0.6972178	-0.2953174	-0.2919209	107.58	159.758	-1086.791	0.1722526	4	OK	107.498	159.707	-1086.738	OK	145.222	181.607	-1121.611	OK	112.987	247.618	-1099.765	OK	83.167	199.879	-1069.273
2	Port 2: NDI 8700340  s/n:34802401	1028383273	1	OK	0.3829017	0.2592204	-0.8840724	0.0678751	14.957	67.859	-1117.074	0.2408387	4	OK	-96.603	9.666	-1213.792	OK	-128.666	-6.349	-1249.183	OK	-173.335	-0.832	-1281.56	OK	-170.529	-54.877	-1310.14	Port 1: NDI 8700449  s/n:3532DC02	1028383273	1	OK	0.5842258	-0.6973387	-0.2953365	-0.2918481	107.772	159.982	-1086.678	0.1791076	4	OK	107.692	159.929	-1086.614	OK	145.408	181.815	-1121.515	OK	113.176	247.835	-1099.672	OK	83.367	200.117	-1069.191
2	Port 2: NDI 8700340  s/n:34802401	1028383276	1	OK	0.3850119	0.2557861	-0.8841195	0.0683524	15.694	69.758	-1116.435	0.2322851	4	OK	-96.505	11.797	-1212.568	OK	-128.772	-4.193	-1247.765	OK	-173.501	1.459	-1280.049	OK	-171.094	-52.731	-1308.382	Port 1: NDI 8700449  s/n:3532DC02	1028383276	1	OK	0.5836395	-0.6969708	-0.2978991	-0.2912949	106.502	159.541	-1087.509	0.1725627	4	OK	106.419	159.482	-1087.446	OK	144.144	181.458	-1122.286	OK	111.589	247.394	-1100.692	OK	81.883	199.605	-1070.173
2	Port 2: NDI 8700340  s/n:34802401	1028383279	1	OK	0.3883184	0.2522405	-0.8837346	0.0677989	16.282	70.716	-1116.221	0.2183283	4	OK	-96.892	13.2	-1211.504	OK	-129.473	-2.688	-1246.409	OK	-174.355	3.168	-1278.476	OK	-172.484	-51.129	-1306.62	Port 1: NDI 8700449  s/n:3532DC02	1028383279	1	OK	0.5836466	-0.6969818	-0.297893	-0.2912605	106.511	159.534	-1087.521	0.1686826	4	OK	106.433	159.478	-1087.468	OK	144.147	181.445	-1122.295	OK	111.594	247.388	-1100.708	OK	81.889	199.598	-1070.178
2	Port 2: NDI 8700340  s/n:34802401	1028383282	1	OK	0.3886597	0.2507036	-0.8841774	0.0657385	16.55	71.051	-1115.82	0.2266803	4	OK	-96.99	14.282	-1211.104	OK	-129.678	-1.376	-1246.025	OK	-174.564	4.756	-1278.016	OK	-172.99	-49.491	-1306.308	Port 1: NDI 8700449  s/n:3532DC02	1028383282	1	OK	0.5836462	-0.6973937	-0.297505	-0.2906715	106.889	159.785	-1087.289	0.1664398	4	OK	106.809	159.73	-1087.235	OK	144.471	181.674	-1122.13	OK	111.961	247.632	-1100.538	OK	82.303	199.859	-1069.937
2	Port 2: NDI 8700340  s/n:34802401	1028383285	1	OK	0.3890724	0.2485709	-0.884223	0.0706038	16.629	74.884	-1114.431	0.2176169	4	OK	-96.722	17.129	-1209.354	OK	-129.34	1.104	-1244.149	OK	-174.163	6.905	-1276.317	OK	-172.535	-47.631	-1304.032	Port 1: NDI 8700449  s/n:3532DC02	1028383285	1	OK	0.583438	-0.6974846	-0.2977203	-0.2906509	106.81	159.773	-1087.34	0.1700154	4	OK	106.728	159.716	-1087.272	OK	144.404	181.653	-1122.193	OK	111.878	247.614	-1100.632	OK	82.207	199.849	-1070.021
2	Port 2: NDI 8700340  s/n:34802401	1028383288	1	OK	0.3962732	0.2426039	-0.8824365	0.0735984	18.983	78.484	-1113.866	0.2091439	4	OK	-95.956	20.385	-1206.652	OK	-129.118	4.167	-1240.822	OK	-174.274	9.895	-1272.556	OK	-173.415	-45.013	-1299.518	Port 1: NDI 8700449  s/n:3532DC02	1028383288	1	OK	0.5835876	-0.697166	-0.2982377	-0.2905846	106.493	159.625	-1087.594	0.1747192	4	OK	106.414	159.574	-1087.539	OK	144.092	181.547	-1122.418	OK	111.467	247.466	-1100.861	OK	81.834	199.682	-1070.27
2	Port 2: NDI 8700340  s/n:34802401	1028383291	1	OK	0.3992105	0.2365951	-0.8829701	0.0708348	18.895	79.155	-1113.198	0.1970365	4	OK	-97.303	22.506	-1205.331	OK	-130.858	6.686	-1239.254	OK	-176.092	12.992	-1270.795	OK	-176.121	-41.958	-1297.698	Port 1: NDI 8700449  s/n:3532DC02	1028383291	1	OK	0.5834643	-0.6974214	-0.2985278	-0.2899206	106.567	159.744	-1087.572	0.1771912	4	OK	106.487	159.692	-1087.513	OK	144.124	181.664	-1122.448	OK	111.447	247.577	-1100.93	OK	81.88	199.795	-1070.276
2	Port 2: NDI 8700340  s/n:34802401	1028383294	1	OK	0.4018238	0.2322347	-0.8831622	0.0680384	19.295	79.533	-1112.826	0.210262	4	OK	-97.968	24.118	-1204.364	OK	-131.854	8.655	-1238.148	OK	-177.174	15.451	-1269.416	OK	-177.914	-39.497	-1296.334	Port 1: NDI 8700449  s/n:3532DC02	1028383294	1	OK	0.5834689	-0.6977574	-0.2976433	-0.2900122	107.096	159.961	-1087.251	0.171706	4	OK	107.018	159.904	-1087.197	OK	144.636	181.832	-1122.151	OK	112.096	247.79	-1100.6	OK	82.499	200.048	-1069.924
2	Port 2: NDI 8700340  s/n:34802401	1028383297	1	OK	0.405291	0.2256612	-0.8836407	0.0632096	19.665	80.048	-1112.348	0.2085423	4	OK	-99.114	26.704	-1203.142	OK	-133.502	11.843	-1236.697	OK	-178.915	19.428	-1267.644	OK	-180.744	-35.459	-1294.658	Port 1: NDI 8700449  s/n:3532DC02	1028383297	1	OK	0.5839999	-0.6978501	-0.2957245	-0.2906825	107.783	160.071	-1086.772	0.1822164	4	OK	107.703	160.017	-1086.71	OK	145.349	181.894	-1121.706	OK	113.041	247.906	-1099.936	OK	83.334	200.204	-1069.317
2	Port 2: NDI 8700340  s/n:34802401	1028383300	1	OK	0.4085609	0.2200649	-0.8838869	0.0582524	19.966	80.444	-1111.928	0.2154884	4	OK	-100.212	29.091	-1202.015	OK	-135.037	14.808	-1235.352	OK	-180.554	23.14	-1265.96	OK	-183.401	-31.661	-1293.145	Port 1: NDI 8700449  s/n:3532DC02	1028383300	1	OK	0.5841846	-0.6980426	-0.2945767	-0.2910143	108.326	160.217	-1086.393	0.182294	4	OK	108.241	160.16	-1086.322	OK	145.9	182	-1121.354	OK	113.749	248.06	-1099.485	OK	83.975	200.377	-1068.878
2	Port 2: NDI 8700340  s/n:34802401	1028383303	1	OK	0.4096979	0.2156472	-0.8844867	0.0576812	19.461	82.23	-1111.402	0.1829058	4	OK	-101.271	31.638	-1201.218	OK	-136.27	17.564	-1234.387	OK	-181.757	26.189	-1265.037	OK	-185.081	-28.632	-1292.011	Port 1: NDI 8700449  s/n:3532DC02	1028383303	1	OK	0.5842274	-0.6976095	-0.2947593	-0.2917811	108.129	160.062	-1086.442	0.1748797	4	OK	108.052	160.005	-1086.385	OK	145.752	181.862	-1121.312	OK	113.603	247.913	-1099.449	OK	83.77	200.218	-1068.924
2	Port 2: NDI 8700340  s/n:34802401	1028383306	1	OK	0.4115022	0.2091456	-0.8855109	0.0528626	20.257	83.356	-1110.707	0.1985421	4	OK	-101.627	34.934	-1200.207	OK	-136.95	21.515	-1233.318	OK	-182.387	30.965	-1263.717	OK	-186.682	-23.728	-1290.809	Port 1: NDI 8700449  s/n:3532DC02	1028383306	1	OK	0.5833136	-0.6975495	-0.2980783	-0.2903778	106.816	159.779	-1087.354	0.1676306	4	OK	106.733	159.719	-1087.287	OK	144.392	181.668	-1122.213	OK	111.824	247.615	-1100.703	OK	82.187	199.848	-1070.063
2	Port 2: NDI 8700340  s/n:34802401	1028383309	1	OK	0.4128123	0.2033277	-0.8866087	0.0465704	21.351	84.183	-1109.797	0.1931966	4	OK	-101.583	38.264	-1199.154	OK	-137.243	25.622	-1232.191	OK	-182.624	35.964	-1262.409	OK	-187.914	-18.505	-1289.833	Port 1: NDI 8700449  s/n:3532DC02	1028383309	1	OK	0.5835566	-0.6973417	-0.2977174	-0.2907587	106.764	159.631	-1087.395	0.1689396	4	OK	106.685	159.576	-1087.341	OK	144.363	181.52	-1122.226	OK	111.827	247.475	-1100.653	OK	82.159	199.705	-1070.056
2	Port 2: NDI 8700340  s/n:34802401	1028383312	1	OK	0.4101314	0.2036188	-0.8880646	0.0409013	21.84	84.644	-1109.291	0.2107289	4	OK	-100.993	40.308	-1199.621	OK	-136.58	28.205	-1232.958	OK	-181.773	39.115	-1263.162	OK	-187.207	-15.009	-1291.23	Port 1: NDI 8700449  s/n:3532DC02	1028383312	1	OK	0.5835326	-0.6978657	-0.2969384	-0.2903461	107.363	159.963	-1087.053	0.1671111	4	OK	107.287	159.904	-1087.003	OK	144.913	181.803	-1121.952	OK	112.482	247.796	-1100.358	OK	82.831	200.072	-1069.69
2	Port 2: NDI 8700340  s/n:34802401	1028383315	1	OK	0.4062352	0.2051092	-0.8896827	0.0369841	22.713	85.589	-1108.338	0.203357	4	OK	-99.551	42.273	-1199.887	OK	-134.934	30.524	-1233.577	OK	-179.944	41.774	-1263.989	OK	-185.241	-12.067	-1292.627	Port 1: NDI 8700449  s/n:3532DC02	1028383315	1	OK	0.5845335	-0.697878	-0.2934273	-0.2918686	108.784	160.251	-1086.029	0.168779	4	OK	108.706	160.202	-1085.988	OK	146.387	182.008	-1120.933	OK	114.404	248.104	-1098.972	OK	84.534	200.434	-1068.416
2	Port 2: NDI 8700340  s/n:34802401	1028383318	1	OK	0.4028071	0.2054432	-0.8913956	0.0308773	23.846	86.105	-1107.045	0.2306127	4	OK	-98.175	44.543	-1199.719	OK	-133.441	33.398	-1233.802	OK	-178.225	45.247	-1264.215	OK	-183.65	-8.202	-1293.571	Port 1: NDI 8700449  s/n:3532DC02	1028383318	1	OK	0.5843125	-0.699202	-0.293231	-0.2893285	109.897	160.861	-1085.382	0.1729651	4	OK	109.817	160.805	-1085.327	OK	147.303	182.575	-1120.526	OK	115.3	248.683	-1098.625	OK	85.664	201.059	-1067.81
2	Port 2: NDI 8700340  s/n:34802401	1028383321	1	OK	0.394028	0.210016	-0.894264	0.0304492	24.622	88.446	-1103.317	0.2102267	4	OK	-95.459	46.777	-1198.459	OK	-130.024	35.685	-1233.219	OK	-174.393	47.454	-1264.355	OK	-178.887	-5.773	-1294.206	Port 1: NDI 8700449  s/n:3532DC02	1028383321	1	OK	0.5842828	-0.6995236	-0.2927803	-0.2890676	110.199	160.978	-1085.234	0.1726368	4	OK	110.122	160.928	-1085.187	OK	147.582	182.652	-1120.423	OK	115.631	248.792	-1098.51	OK	86.001	201.196	-1067.64
2	Port 2: NDI 8700340  s/n:34802401	1028383324	1	OK	0.3949177	0.2091112	-0.8941492	0.0284549	28.087	90.358	-1101.654	0.2239047	4	OK	-92.364	49.304	-1196.594	OK	-127.054	38.41	-1231.339	OK	-171.452	50.406	-1262.294	OK	-176.178	-2.734	-1292.255	Port 1: NDI 8700449  s/n:3532DC02	1028383324	1	OK	0.5843816	-0.6988264	-0.2933556	-0.2899694	109.614	160.649	-1085.519	0.1821761	4	OK	109.53	160.593	-1085.452	OK	147.082	182.382	-1120.616	OK	115.061	248.475	-1098.677	OK	85.364	200.843	-1067.944
2	Port 2: NDI 8700340  s/n:34802401	1028383327	1	OK	0.3946662	0.2078856	-0.8946152	0.0261873	30.343	92.057	-1099.699	0.2258394	4	OK	-90.282	51.817	-1194.768	OK	-125.027	41.168	-1229.531	OK	-169.36	53.457	-1260.446	OK	-174.324	0.423	-1290.596	Port 1: NDI 8700449  s/n:3532DC02	1028383327	1	OK	0.5845221	-0.6986014	-0.2931452	-0.2904409	109.57	160.55	-1085.525	0.1768821	4	OK	109.489	160.497	-1085.473	OK	147.065	182.284	-1120.575	OK	115.076	248.385	-1098.609	OK	85.337	200.744	-1067.916
2	Port 2: NDI 8700340  s/n:34802401	1028383330	1	OK	0.3956806	0.2052189	-0.89486	0.0234036	32.517	92.827	-1099.253	0.2179469	4	OK	-88.622	53.691	-1194.096	OK	-123.553	43.371	-1228.767	OK	-167.879	56.05	-1259.57	OK	-173.317	3.112	-1289.859	Port 1: NDI 8700449  s/n:3532DC02	1028383330	1	OK	0.5847737	-0.6984396	-0.2923709	-0.2911032	109.739	160.507	-1085.384	0.1649985	4	OK	109.667	160.461	-1085.354	OK	147.256	182.225	-1120.385	OK	115.388	248.354	-1098.357	OK	85.573	200.713	-1067.707
2	Port 2: NDI 8700340  s/n:34802401	1028383333	1	OK	0.3928039	0.2056587	-0.8960989	0.0204048	32.79	92.985	-1099.008	0.227148	4	OK	-87.972	54.751	-1194.712	OK	-122.737	44.741	-1229.627	OK	-166.88	57.721	-1260.538	OK	-172.291	4.999	-1291.24	Port 1: NDI 8700449  s/n:3532DC02	1028383333	1	OK	0.5848842	-0.698527	-0.2917183	-0.2913261	110.024	160.56	-1085.167	0.1696721	4	OK	109.939	160.508	-1085.12	OK	147.555	182.263	-1120.19	OK	115.771	248.41	-1098.094	OK	85.914	200.778	-1067.458
2	Port 2: NDI 8700340  s/n:34802401	1028383336	1	OK	0.3901111	0.2045656	-0.8975785	0.0178616	33.267	93.29	-1098.623	0.2246598	4	OK	-87.183	56.053	-1195.106	OK	-121.82	46.373	-1230.27	OK	-165.762	59.697	-1261.327	OK	-171.223	7.172	-1292.274	Port 1: NDI 8700449  s/n:3532DC02	1028383336	1	OK	0.5849413	-0.698904	-0.2910958	-0.2909296	110.442	160.77	-1084.915	0.1668623	4	OK	110.358	160.718	-1084.864	OK	147.934	182.443	-1120.004	OK	116.227	248.619	-1097.874	OK	86.376	200.999	-1067.175
2	Port 2: NDI 8700340  s/n:34802401	1028383339	1	OK	0.3850136	0.208046	-0.8989977	0.0168669	33.612	93.555	-1098.402	0.2220084	4	OK	-85.706	56.348	-1196.298	OK	-119.945	46.74	-1231.867	OK	-163.661	60.043	-1263.261	OK	-168.538	7.703	-1294.59	Port 1: NDI 8700449  s/n:3532DC02	1028383339	1	OK	0.5852143	-0.6988295	-0.2900296	-0.2916238	110.763	160.764	-1084.683	0.1716198	4	OK	110.677	160.71	-1084.633	OK	148.29	182.411	-1119.756	OK	116.723	248.616	-1097.51	OK	86.792	201.024	-1066.874
2	Port 2: NDI 8700340  s/n:34802401	1028383342	1	OK	0.3805926	0.2099363	-0.9004494	0.0163358	33.647	93.435	-1098.536	0.2183941	4	OK	-84.702	56.354	-1197.621	OK	-118.596	46.813	-1233.533	OK	-162.093	60.136	-1265.271	OK	-166.57	7.912	-1296.879	Port 1: NDI 8700449  s/n:3532DC02	1028383342	1	OK	0.5850579	-0.6986966	-0.2908219	-0.291467	110.48	160.696	-1084.872	0.174399	4	OK	110.396	160.644	-1084.818	OK	148.009	182.368	-1119.929	OK	116.338	248.542	-1097.744	OK	86.441	200.939	-1067.115
2	Port 2: NDI 8700340  s/n:34802401	1028383345	1	OK	0.3781984	0.2109204	-0.9012407	0.0156144	33.323	93.228	-1098.897	0.2393449	4	OK	-84.547	56.332	-1198.624	OK	-118.258	46.881	-1234.78	OK	-161.615	60.254	-1266.614	OK	-165.891	8.129	-1298.394	Port 1: NDI 8700449  s/n:3532DC02	1028383345	1	OK	0.5849396	-0.6984836	-0.2916185	-0.2914189	110.029	160.545	-1085.181	0.1716858	4	OK	109.947	160.495	-1085.135	OK	147.562	182.244	-1120.196	OK	115.787	248.396	-1098.08	OK	85.932	200.769	-1067.469
2	Port 2: NDI 8700340  s/n:34802401	1028383348	1	OK	0.3755968	0.2152359	-0.9012968	0.0162669	33.471	93.436	-1098.795	0.2339716	4	OK	-83.614	55.88	-1199.229	OK	-117.05	46.259	-1235.554	OK	-160.368	59.38	-1267.567	OK	-164.051	7.328	-1299.527	Port 1: NDI 8700449  s/n:3532DC02	1028383348	1	OK	0.5850108	-0.6985918	-0.2911484	-0.2914867	110.234	160.613	-1085.057	0.1707702	4	OK	110.153	160.564	-1085.012	OK	147.765	182.295	-1120.089	OK	116.054	248.462	-1097.937	OK	86.173	200.848	-1067.316
2	Port 2: NDI 8700340  s/n:34802401	1028383351	1	OK	0.3820915	0.2170216	-0.8981381	0.0159877	35.914	93.859	-1100.843	0.2447299	4	OK	-82.43	55.713	-1199.549	OK	-116.352	45.904	-1235.412	OK	-160.161	58.816	-1266.792	OK	-164.088	6.716	-1298.646	Port 1: NDI 8700449  s/n:3532DC02	1028383351	1	OK	0.5852227	-0.6985898	-0.2901261	-0.2920848	110.547	160.606	-1084.83	0.1715319	4	OK	110.462	160.556	-1084.778	OK	148.109	182.26	-1119.86	OK	116.542	248.46	-1097.606	OK	86.571	200.862	-1067.027
2	Port 2: NDI 8700340  s/n:34802401	1028383354	1	OK	0.3791375	0.2222678	-0.8981473	0.0135357	35.608	92.187	-1101.7	0.2457337	4	OK	-82.019	54.097	-1201.233	OK	-115.741	44.399	-1237.353	OK	-159.531	57.266	-1268.792	OK	-162.932	5.431	-1301.178	Port 1: NDI 8700449  s/n:3532DC02	1028383354	1	OK	0.5852978	-0.6986046	-0.2899361	-0.2920875	110.69	160.701	-1084.724	0.1623129	4	OK	110.611	160.652	-1084.684	OK	148.236	182.354	-1119.744	OK	116.705	248.556	-1097.49	OK	86.732	200.956	-1066.902
2	Port 2: NDI 8700340  s/n:34802401	1028383357	1	OK	0.3803425	0.2217139	-0.8978043	0.0114037	36.342	89.806	-1103.25	0.2226586	4	OK	-81.724	52.296	-1202.533	OK	-115.576	42.775	-1238.485	OK	-159.44	55.848	-1269.793	OK	-163.076	4.125	-1302.307	Port 1: NDI 8700449  s/n:3532DC02	1028383357	1	OK	0.5853824	-0.6985815	-0.289791	-0.2921172	110.779	160.741	-1084.667	0.1702648	4	OK	110.699	160.694	-1084.632	OK	148.332	182.387	-1119.692	OK	116.797	248.596	-1097.407	OK	86.831	201.005	-1066.828
2	Port 2: NDI 8700340  s/n:34802401	1028383360	1	OK	0.3813323	0.2217174	-0.8973681	0.0125499	36.223	89.073	-1103.698	0.238934	4	OK	-81.968	51.195	-1202.689	OK	-115.864	41.541	-1238.595	OK	-159.778	54.499	-1269.825	OK	-163.424	2.681	-1302.219	Port 1: NDI 8700449  s/n:3532DC02	1028383360	1	OK	0.5850487	-0.6987325	-0.2904402	-0.2917798	110.51	160.66	-1084.866	0.1709301	4	OK	110.425	160.609	-1084.811	OK	148.055	182.312	-1119.912	OK	116.451	248.507	-1097.709	OK	86.512	200.914	-1067.095
2	Port 2: NDI 8700340  s/n:34802401	1028383363	1	OK	0.3851009	0.2180739	-0.8966058	0.0154648	36.256	89.003	-1103.649	0.225797	4	OK	-82.668	50.655	-1201.57	OK	-116.832	40.781	-1237.154	OK	-160.882	53.621	-1268.281	OK	-164.918	1.52	-1300.129	Port 1: NDI 8700449  s/n:3532DC02	1028383363	1	OK	0.5850764	-0.698657	-0.2905493	-0.2917964	110.52	160.673	-1084.849	0.168369	4	OK	110.438	160.62	-1084.804	OK	148.066	182.336	-1119.883	OK	116.449	248.52	-1097.69	OK	86.508	200.923	-1067.073
2	Port 2: NDI 8700340  s/n:34802401	1028383366	1	OK	0.3880061	0.2155755	-0.8959049	0.018245	36.113	88.77	-1103.764	0.2077484	4	OK	-83.326	49.884	-1200.863	OK	-117.668	39.784	-1236.13	OK	-161.825	52.462	-1267.226	OK	-166.132	0.105	-1298.648	Port 1: NDI 8700449  s/n:3532DC02	1028383366	1	OK	0.5847601	-0.6988264	-0.2915059	-0.2910698	110.26	160.688	-1085.016	0.1678013	4	OK	110.173	160.626	-1084.962	OK	147.771	182.37	-1120.079	OK	116.026	248.535	-1097.999	OK	86.171	200.917	-1067.313
2	Port 2: NDI 8700340  s/n:34802401	1028383369	1	OK	0.3936754	0.213652	-0.8938982	0.0178466	36.754	87.38	-1105.358	0.2328801	4	OK	-83.938	48.543	-1200.871	OK	-118.741	38.439	-1235.805	OK	-163.222	51.155	-1266.342	OK	-168.042	-1.288	-1297.519	Port 1: NDI 8700449  s/n:3532DC02	1028383369	1	OK	0.5849147	-0.6985972	-0.2911657	-0.2916493	110.184	160.554	-1085.093	0.1660525	4	OK	110.103	160.503	-1085.048	OK	147.726	182.229	-1120.111	OK	116.033	248.402	-1097.981	OK	86.128	200.79	-1067.362
2	Port 2: NDI 8700340  s/n:34802401	1028383372	1	OK	0.3978889	0.2131759	-0.8922023	0.0146813	37.653	84.547	-1107.724	0.2147315	4	OK	-84.11	46.367	-1202.148	OK	-119.305	36.474	-1236.721	OK	-164.067	49.422	-1266.799	OK	-169.324	-2.881	-1298.072	Port 1: NDI 8700449  s/n:3532DC02	1028383372	1	OK	0.5851802	-0.6985337	-0.2902844	-0.292147	110.495	160.63	-1084.859	0.1715072	4	OK	110.414	160.576	-1084.806	OK	148.059	182.288	-1119.876	OK	116.479	248.483	-1097.634	OK	86.509	200.887	-1067.073
2	Port 2: NDI 8700340  s/n:34802401	1028383375	1	OK	0.4015735	0.212514	-0.8907465	0.0121297	38.251	82.646	-1109.595	0.2276843	4	OK	-84.462	45.024	-1203.055	OK	-119.975	35.313	-1237.318	OK	-164.921	48.458	-1266.942	OK	-170.633	-3.777	-1298.335	Port 1: NDI 8700449  s/n:3532DC02	1028383375	1	OK	0.5852224	-0.6983277	-0.2907188	-0.2921228	110.233	160.489	-1085.02	0.1646578	4	OK	110.153	160.442	-1084.985	OK	147.805	182.172	-1120.006	OK	116.158	248.352	-1097.801	OK	86.199	200.72	-1067.224
2	Port 2: NDI 8700340  s/n:34802401	1028383378	1	OK	0.4019632	0.2108172	-0.8909439	0.0141648	38.201	82.304	-1109.76	0.2169655	4	OK	-84.515	44.386	-1203.058	OK	-120.045	34.543	-1237.291	OK	-164.984	47.598	-1267.026	OK	-170.743	-4.772	-1298.128	Port 1: NDI 8700449  s/n:3532DC02	1028383378	1	OK	0.5852492	-0.698224	-0.2907627	-0.2922732	110.105	160.401	-1085.079	0.1745405	4	OK	110.025	160.355	-1085.036	OK	147.695	182.087	-1120.06	OK	116.032	248.261	-1097.828	OK	86.063	200.639	-1067.286
